Provfiske;Area;Areanamn;Sektion;Sektion_namn;Station;Stations_namn;Position_N;Position_E;Redskap;Årtal;Vecka;Dag;Vtn.stånd;YtTmp I;YtTmp Upp;VindRiktn.I;VindSt.I;Vind_upp_rikn;VindSt.Upp;Ström_I_rikn;Ström_upp_rikn;Salthalt_I_yta;Salthalt_I_botten;Salthalt_upp_yta;Salthalt_upp_botten;Drift_i;Drift_u;Drift_dim;Siktdjup;Lufttryck_i;Lufttryck_upp;Ansträngning;Sjuk_kontroll;Nr;Störning;TmpBtnI;TmpBtnU;Art;Vikt;Längdgr_std;Antal;<>;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;82;84;85;86;87;88;89;90;91;93;94;96;97;98;99;101;103;104;106;109;111;114;116
BT09I;BT;Biotestsjön. Forsmark;3;Biotestsjön;48;;;;9;1996;37;3;-24;14;14;320;8;308;7;;;;;;;3;3;0;38;758;756;1;1;0;0;14.6;14;BJÖR;;2;9;;;;;;;;;;3;;;1;;4;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BT09I;BT;Biotestsjön. Forsmark;3;Biotestsjön;48;;;;9;1996;37;3;-24;14;14;320;8;308;7;;;;;;;3;3;0;38;758;756;1;1;0;0;14.6;14;BRAX;;2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BT09I;BT;Biotestsjön. Forsmark;3;Biotestsjön;48;;;;9;1996;37;3;-24;14;14;320;8;308;7;;;;;;;3;3;0;38;758;756;1;1;0;0;14.6;14;GERS;;2;2;;;;;;;;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BT09I;BT;Biotestsjön. Forsmark;3;Biotestsjön;48;;;;9;1996;37;3;-24;14;14;320;8;308;7;;;;;;;3;3;0;38;758;756;1;1;0;0;14.6;14;ID;;2;1;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BT09I;BT;Biotestsjön. Forsmark;3;Biotestsjön;48;;;;9;1996;37;3;-24;14;14;320;8;308;7;;;;;;;3;3;0;38;758;756;1;1;0;0;14.6;14;LÖJA;;2;1;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BT09I;BT;Biotestsjön. Forsmark;3;Biotestsjön;48;;;;9;1996;37;3;-24;14;14;320;8;308;7;;;;;;;3;3;0;38;758;756;1;1;0;0;14.6;14;MÖRT;;2;19;;;;;;;;;;3;;;6;;5;;;2;;1;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BT09I;BT;Biotestsjön. Forsmark;3;Biotestsjön;48;;;;9;1996;47;3;65;14.5;14.6;120;6;270;4;;;;;;;2;2;0;40;739;748;1;1;0;0;15.1;13.7;ABBO;;2;16;;;;;;;;1;;9;;;2;;;;;2;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BT09I;BT;Biotestsjön. Forsmark;3;Biotestsjön;48;;;;9;1996;47;3;65;14.5;14.6;120;6;270;4;;;;;;;2;2;0;40;739;748;1;1;0;0;15.1;13.7;BJÖR;;2;1;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BT09I;BT;Biotestsjön. Forsmark;3;Biotestsjön;48;;;;9;1996;47;3;65;14.5;14.6;120;6;270;4;;;;;;;2;2;0;40;739;748;1;1;0;0;15.1;13.7;GERS;;2;1;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BT09I;BT;Biotestsjön. Forsmark;3;Biotestsjön;48;;;;9;1996;47;3;65;14.5;14.6;120;6;270;4;;;;;;;2;2;0;40;739;748;1;1;0;0;15.1;13.7;MÖRT;;2;4;;;;;;;;;;;;;1;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BT09I;BT;Biotestsjön. Forsmark;3;Biotestsjön;49;;;;9;1996;37;3;-24;14;14;320;8;308;7;;;;;;;3;3;0;38;758;756;1;1;0;0;14.6;14;ABBO;;2;7;;;;;;;;;;1;;;1;;2;;;2;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BT09I;BT;Biotestsjön. Forsmark;3;Biotestsjön;49;;;;9;1996;37;3;-24;14;14;320;8;308;7;;;;;;;3;3;0;38;758;756;1;1;0;0;14.6;14;BJÖR;;2;8;;;;;1;;;1;;1;;;3;;1;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BT09I;BT;Biotestsjön. Forsmark;3;Biotestsjön;49;;;;9;1996;37;3;-24;14;14;320;8;308;7;;;;;;;3;3;0;38;758;756;1;1;0;0;14.6;14;MÖRT;;2;28;;;;;2;;;13;;5;;;5;;2;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BT09I;BT;Biotestsjön. Forsmark;3;Biotestsjön;49;;;;9;1996;47;3;65;14.5;14.6;120;6;270;4;;;;;;;2;2;0;40;739;748;1;1;0;0;14.5;14.6;ABBO;;2;9;;;;;;;;;;2;;;5;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BT09I;BT;Biotestsjön. Forsmark;3;Biotestsjön;49;;;;9;1996;47;3;65;14.5;14.6;120;6;270;4;;;;;;;2;2;0;40;739;748;1;1;0;0;14.5;14.6;BJÖR;;2;1;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BT09I;BT;Biotestsjön. Forsmark;3;Biotestsjön;49;;;;9;1996;47;3;65;14.5;14.6;120;6;270;4;;;;;;;2;2;0;40;739;748;1;1;0;0;14.5;14.6;BRAX;;2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BT09I;BT;Biotestsjön. Forsmark;3;Biotestsjön;49;;;;9;1996;47;3;65;14.5;14.6;120;6;270;4;;;;;;;2;2;0;40;739;748;1;1;0;0;14.5;14.6;GERS;;2;1;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BT09I;BT;Biotestsjön. Forsmark;3;Biotestsjön;49;;;;9;1996;47;3;65;14.5;14.6;120;6;270;4;;;;;;;2;2;0;40;739;748;1;1;0;0;14.5;14.6;MÖRT;;2;3;;;;;;;;;;;;;;;2;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BT09I;BT;Biotestsjön. Forsmark;4;Biotestsjön;2;;;;9;1996;36;2;-13;19.8;18.5;230;6;252;5;;;;;;;3;3;0;32;767;765;1;2;0;0;19.8;18.1;ABBO;;2;34;;;;;;;;5;;16;;;6;;6;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BT09I;BT;Biotestsjön. Forsmark;4;Biotestsjön;2;;;;9;1996;36;2;-13;19.8;18.5;230;6;252;5;;;;;;;3;3;0;32;767;765;1;2;0;0;19.8;18.1;MÖRT;;2;29;;;;;11;;;12;;3;;;;;;;;2;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BT09I;BT;Biotestsjön. Forsmark;4;Biotestsjön;2;;;;9;1996;46;2;64;15.1;14.5;270;3;32;8;;;;;;;2;2;0;47;767;765;1;1;0;0;11.3;12.7;ABBO;;2;1;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BT09I;BT;Biotestsjön. Forsmark;4;Biotestsjön;2;;;;9;1996;46;2;64;15.1;14.5;270;3;32;8;;;;;;;2;2;0;47;767;765;1;1;0;0;11.3;12.7;SARV;;2;2;;;;;;;;;;1;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BT09I;BT;Biotestsjön. Forsmark;4;Biotestsjön;3;;;;9;1996;36;2;-13;19.8;18.5;230;6;252;5;;;;;;;3;3;0;32;767;765;1;2;0;0;19.6;18.5;ABBO;;2;61;;;;;1;;;18;;7;;;2;;17;;;11;;2;;;2;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BT09I;BT;Biotestsjön. Forsmark;4;Biotestsjön;3;;;;9;1996;36;2;-13;19.8;18.5;230;6;252;5;;;;;;;3;3;0;32;767;765;1;2;0;0;19.6;18.5;BJÖR;;2;9;;;;;1;;;1;;5;;;;;;;;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BT09I;BT;Biotestsjön. Forsmark;4;Biotestsjön;3;;;;9;1996;36;2;-13;19.8;18.5;230;6;252;5;;;;;;;3;3;0;32;767;765;1;2;0;0;19.6;18.5;GÄDD;;2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BT09I;BT;Biotestsjön. Forsmark;4;Biotestsjön;3;;;;9;1996;36;2;-13;19.8;18.5;230;6;252;5;;;;;;;3;3;0;32;767;765;1;2;0;0;19.6;18.5;GERS;;2;1;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BT09I;BT;Biotestsjön. Forsmark;4;Biotestsjön;3;;;;9;1996;36;2;-13;19.8;18.5;230;6;252;5;;;;;;;3;3;0;32;767;765;1;2;0;0;19.6;18.5;MÖRT;;2;160;;;;;20;;;65;;31;;;18;;15;;;8;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BT09I;BT;Biotestsjön. Forsmark;4;Biotestsjön;3;;;;9;1996;46;2;64;15.1;14.5;270;3;32;8;;;;;;;2;2;0;47;767;765;1;1;0;0;11.3;12.7;ABBO;;2;10;;;;;;;;1;;6;;;1;;1;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BT09I;BT;Biotestsjön. Forsmark;4;Biotestsjön;3;;;;9;1996;46;2;64;15.1;14.5;270;3;32;8;;;;;;;2;2;0;47;767;765;1;1;0;0;11.3;12.7;GERS;;2;1;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BT09I;BT;Biotestsjön. Forsmark;4;Biotestsjön;3;;;;9;1996;46;2;64;15.1;14.5;270;3;32;8;;;;;;;2;2;0;47;767;765;1;1;0;0;11.3;12.7;MÖRT;;2;5;;;;;;;;2;;;;;;;2;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BT09I;BT;Biotestsjön. Forsmark;4;Biotestsjön;27;;;;9;1996;37;1;-19;14.2;14;340;9;342;14;;;;;;;3;3;0;;766;766;1;1;0;0;14.2;14;ABBO;;2;48;;;;;;;;12;;22;;;7;;2;;;3;;1;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BT09I;BT;Biotestsjön. Forsmark;4;Biotestsjön;27;;;;9;1996;37;1;-19;14.2;14;340;9;342;14;;;;;;;3;3;0;;766;766;1;1;0;0;14.2;14;BJÖR;;2;2;;;;;;;;1;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BT09I;BT;Biotestsjön. Forsmark;4;Biotestsjön;27;;;;9;1996;37;1;-19;14.2;14;340;9;342;14;;;;;;;3;3;0;;766;766;1;1;0;0;14.2;14;GÄDD;;2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;
BT09I;BT;Biotestsjön. Forsmark;4;Biotestsjön;27;;;;9;1996;37;1;-19;14.2;14;340;9;342;14;;;;;;;3;3;0;;766;766;1;1;0;0;14.2;14;MÖRT;;2;88;;;;;3;;;41;;12;;;12;;9;;;7;;3;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BT09I;BT;Biotestsjön. Forsmark;4;Biotestsjön;27;;;;9;1996;46;5;53;13;13.3;221;6;221;9;;;;;;;2;2;0;43;765;764;1;1;0;0;11.6;11.7;ABBO;;2;7;;;;;;;;1;;2;;;2;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BT09I;BT;Biotestsjön. Forsmark;4;Biotestsjön;27;;;;9;1996;46;5;53;13;13.3;221;6;221;9;;;;;;;2;2;0;43;765;764;1;1;0;0;11.6;11.7;MÖRT;;2;2;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BT09I;BT;Biotestsjön. Forsmark;4;Biotestsjön;27;;;;9;1996;46;5;53;13;13.3;221;6;221;9;;;;;;;2;2;0;43;765;764;1;1;0;0;11.6;11.7;SARV;;2;1;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BT09I;BT;Biotestsjön. Forsmark;4;Biotestsjön;28;;;;9;1996;37;1;-19;14.2;14;340;9;342;14;;;;;;;3;3;0;;766;766;1;1;0;0;14.2;14;ABBO;;2;30;;;;;;;;7;;14;;;5;;2;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BT09I;BT;Biotestsjön. Forsmark;4;Biotestsjön;28;;;;9;1996;37;1;-19;14.2;14;340;9;342;14;;;;;;;3;3;0;;766;766;1;1;0;0;14.2;14;BJÖR;;2;2;;;1;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BT09I;BT;Biotestsjön. Forsmark;4;Biotestsjön;28;;;;9;1996;37;1;-19;14.2;14;340;9;342;14;;;;;;;3;3;0;;766;766;1;1;0;0;14.2;14;MÖRT;;2;16;;;;;;;;8;;4;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BT09I;BT;Biotestsjön. Forsmark;4;Biotestsjön;28;;;;9;1996;46;5;53;13;13.3;221;6;221;9;;;;;;;2;2;0;43;765;764;1;1;0;0;11.5;11.7;ABBO;;2;2;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BT09I;BT;Biotestsjön. Forsmark;4;Biotestsjön;28;;;;9;1996;46;5;53;13;13.3;221;6;221;9;;;;;;;2;2;0;43;765;764;1;1;0;0;11.5;11.7;GERS;;2;1;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BT09I;BT;Biotestsjön. Forsmark;4;Biotestsjön;29;;;;9;1996;37;1;-19;14.2;14;340;9;342;14;;;;;;;3;3;0;;766;766;1;1;0;0;14.2;14;ABBO;;2;26;;;;;;;;11;;4;;;3;;2;;;4;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BT09I;BT;Biotestsjön. Forsmark;4;Biotestsjön;29;;;;9;1996;37;1;-19;14.2;14;340;9;342;14;;;;;;;3;3;0;;766;766;1;1;0;0;14.2;14;BJÖR;;2;16;;;;;4;;;;;2;;;2;;3;;;3;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BT09I;BT;Biotestsjön. Forsmark;4;Biotestsjön;29;;;;9;1996;37;1;-19;14.2;14;340;9;342;14;;;;;;;3;3;0;;766;766;1;1;0;0;14.2;14;MÖRT;;2;101;;;;;4;;;36;;15;;;14;;11;;;10;;8;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BT09I;BT;Biotestsjön. Forsmark;4;Biotestsjön;29;;;;9;1996;46;5;53;13;13.3;221;6;221;9;;;;;;;2;2;0;43;765;764;1;1;0;0;11.5;11.7;ABBO;;2;5;;;;;;;;1;;2;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BT09I;BT;Biotestsjön. Forsmark;4;Biotestsjön;29;;;;9;1996;46;5;53;13;13.3;221;6;221;9;;;;;;;2;2;0;43;765;764;1;1;0;0;11.5;11.7;SARV;;2;1;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BT09I;BT;Biotestsjön. Forsmark;4;Biotestsjön;40;;;;9;1996;37;2;-22;13;12;330;9;340;7;;;;;;;3;3;0;34;765;758;1;1;0;0;13;12;ABBO;;2;62;;;;;2;;;33;;20;;;1;;2;;;;;1;;;1;;1;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BT09I;BT;Biotestsjön. Forsmark;4;Biotestsjön;40;;;;9;1996;37;2;-22;13;12;330;9;340;7;;;;;;;3;3;0;34;765;758;1;1;0;0;13;12;BJÖR;;2;28;;;1;;3;;;3;;4;;;9;;6;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BT09I;BT;Biotestsjön. Forsmark;4;Biotestsjön;40;;;;9;1996;37;2;-22;13;12;330;9;340;7;;;;;;;3;3;0;34;765;758;1;1;0;0;13;12;GÄDD;;2;1;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BT09I;BT;Biotestsjön. Forsmark;4;Biotestsjön;40;;;;9;1996;37;2;-22;13;12;330;9;340;7;;;;;;;3;3;0;34;765;758;1;1;0;0;13;12;MÖRT;;2;161;;;;;6;;;23;;36;;;49;;22;;;20;;3;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BT09I;BT;Biotestsjön. Forsmark;4;Biotestsjön;40;;;;9;1996;47;2;59;14.7;14.3;290;1;70;8;;;;;;;2;2;0;35;757;747;1;1;0;0;12.6;12.3;ABBO;;2;38;;;;;3;;;11;;17;;;2;;;;;3;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BT09I;BT;Biotestsjön. Forsmark;4;Biotestsjön;40;;;;9;1996;47;2;59;14.7;14.3;290;1;70;8;;;;;;;2;2;0;35;757;747;1;1;0;0;12.6;12.3;BJÖR;;2;1;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BT09I;BT;Biotestsjön. Forsmark;4;Biotestsjön;40;;;;9;1996;47;2;59;14.7;14.3;290;1;70;8;;;;;;;2;2;0;35;757;747;1;1;0;0;12.6;12.3;BRAX;;2;1;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BT09I;BT;Biotestsjön. Forsmark;4;Biotestsjön;40;;;;9;1996;47;2;59;14.7;14.3;290;1;70;8;;;;;;;2;2;0;35;757;747;1;1;0;0;12.6;12.3;GERS;;2;4;;;;;;;;3;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BT09I;BT;Biotestsjön. Forsmark;4;Biotestsjön;40;;;;9;1996;47;2;59;14.7;14.3;290;1;70;8;;;;;;;2;2;0;35;757;747;1;1;0;0;12.6;12.3;MÖRT;;2;10;;;;;;;;3;;3;;;2;;1;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BT09I;BT;Biotestsjön. Forsmark;4;Biotestsjön;40;;;;9;1996;47;2;59;14.7;14.3;290;1;70;8;;;;;;;2;2;0;35;757;747;1;1;0;0;12.6;12.3;SARV;;2;4;;;;;1;;;;;1;;;1;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BT09I;BT;Biotestsjön. Forsmark;4;Biotestsjön;41;;;;9;1996;37;2;-22;13;12;330;9;340;7;;;;;;;3;3;0;34;765;758;1;1;0;0;13;12;ABBO;;2;16;;;;;;;;6;;4;;;1;;1;;;3;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BT09I;BT;Biotestsjön. Forsmark;4;Biotestsjön;41;;;;9;1996;37;2;-22;13;12;330;9;340;7;;;;;;;3;3;0;34;765;758;1;1;0;0;13;12;BJÖR;;2;4;;;;;1;;;1;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BT09I;BT;Biotestsjön. Forsmark;4;Biotestsjön;41;;;;9;1996;37;2;-22;13;12;330;9;340;7;;;;;;;3;3;0;34;765;758;1;1;0;0;13;12;BRAX;;2;1;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BT09I;BT;Biotestsjön. Forsmark;4;Biotestsjön;41;;;;9;1996;37;2;-22;13;12;330;9;340;7;;;;;;;3;3;0;34;765;758;1;1;0;0;13;12;GÄDD;;2;1;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BT09I;BT;Biotestsjön. Forsmark;4;Biotestsjön;41;;;;9;1996;37;2;-22;13;12;330;9;340;7;;;;;;;3;3;0;34;765;758;1;1;0;0;13;12;MÖRT;;2;41;;;;;1;;;10;;10;;;7;;2;;;8;;2;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BT09I;BT;Biotestsjön. Forsmark;4;Biotestsjön;41;;;;9;1996;37;2;-22;13;12;330;9;340;7;;;;;;;3;3;0;34;765;758;1;1;0;0;13;12;SARV;;2;1;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BT09I;BT;Biotestsjön. Forsmark;4;Biotestsjön;41;;;;9;1996;47;2;59;14.7;14.3;290;1;70;8;;;;;;;2;2;0;35;757;747;1;1;0;0;11.5;11.6;MÖRT;;2;1;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BT09I;BT;Biotestsjön. Forsmark;4;Biotestsjön;50;;;;9;1996;37;3;-24;12.4;13.5;320;8;308;7;;;;;;;3;3;0;36;758;756;1;1;0;0;12.4;13.5;ABBO;;2;46;;;;;;;;15;;14;;;10;;3;;;3;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
