Provfiske;Area;Areanamn;Sektion;Sektion_namn;Station;Stations_namn;Position_N;Position_E;Redskap;Årtal;Vecka;Dag;Vtn.stånd;YtTmp I;YtTmp Upp;VindRiktn.I;VindSt.I;Vind_upp_rikn;VindSt.Upp;Ström_I_rikn;Ström_upp_rikn;Salthalt_I_yta;Salthalt_I_botten;Salthalt_upp_yta;Salthalt_upp_botten;Drift_i;Drift_u;Drift_dim;Siktdjup;Lufttryck_i;Lufttryck_upp;Ansträngning;Sjuk_kontroll;Nr;Störning;TmpBtnI;TmpBtnU;Art;Vikt;Längdgr_std;Antal;<>;7;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;55;62;65;80;83;90
FM09M;FM;Forsmark;1;Syd Biotestsjön;32;Gnissan;60 24,55;18 11,13;09;2002;32;3;;22,00;21,60;23;3;210;2;;;;;;;2;2;0;22;764;766;1;1;50;0;21,20;20,80;ABBO;0,93;3;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;1;Syd Biotestsjön;32;Gnissan;60 24,55;18 11,13;09;2002;32;3;;22,00;21,60;23;3;210;2;;;;;;;2;2;0;22;764;766;1;1;50;0;21,20;20,80;BRAX;0,46;3;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;1;Syd Biotestsjön;32;Gnissan;60 24,55;18 11,13;09;2002;32;4;;22,00;21,80;70;2;20;5;;;;;;;2;2;0;21;766;765;1;2;17;0;21,60;21,40;ABBO;0,05;3;2;;;;;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;1;Syd Biotestsjön;32;Gnissan;60 24,55;18 11,13;09;2002;32;4;;22,00;21,80;70;2;20;5;;;;;;;2;2;0;21;766;765;1;2;17;0;21,60;21,40;BJÖR;0,04;3;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;1;Syd Biotestsjön;32;Gnissan;60 24,55;18 11,13;09;2002;32;4;;22,00;21,80;70;2;20;5;;;;;;;2;2;0;21;766;765;1;2;17;0;21,60;21,40;GERS;0,02;3;1;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;1;Syd Biotestsjön;32;Gnissan;60 24,55;18 11,13;09;2002;32;4;;22,00;21,80;70;2;20;5;;;;;;;2;2;0;21;766;765;1;2;17;0;21,60;21,40;GÖS;0,07;3;1;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;1;Syd Biotestsjön;32;Gnissan;60 24,55;18 11,13;09;2002;32;4;;22,00;21,80;70;2;20;5;;;;;;;2;2;0;21;766;765;1;2;17;0;21,60;21,40;MÖRT;0,40;3;14;;;;;;1;5;6;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;1;Syd Biotestsjön;32;Gnissan;60 24,55;18 11,13;09;2002;32;4;;22,00;21,80;70;2;20;5;;;;;;;2;2;0;21;766;765;1;2;22;0;21,60;21,40;ABBO;0,54;3;8;;;;;;;;;;3;2;2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;1;Syd Biotestsjön;32;Gnissan;60 24,55;18 11,13;09;2002;32;4;;22,00;21,80;70;2;20;5;;;;;;;2;2;0;21;766;765;1;2;22;0;21,60;21,40;BJÖR;0,06;3;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;1;Syd Biotestsjön;32;Gnissan;60 24,55;18 11,13;09;2002;32;4;;22,00;21,80;70;2;20;5;;;;;;;2;2;0;21;766;765;1;2;22;0;21,60;21,40;MÖRT;0,07;3;2;;;;;;;1;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;1;Syd Biotestsjön;32;Gnissan;60 24,55;18 11,13;09;2002;32;4;;22,00;21,80;70;2;20;5;;;;;;;2;2;0;21;766;765;1;2;25;0;21,60;21,40;ABBO;0,36;3;2;;;;;;;;;;;;;;1;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;1;Syd Biotestsjön;32;Gnissan;60 24,55;18 11,13;09;2002;32;4;;22,00;21,80;70;2;20;5;;;;;;;2;2;0;21;766;765;1;2;25;0;21,60;21,40;GÖS;0,35;3;2;;;;;;;;;;;;;;;;;;;;1;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;1;Syd Biotestsjön;32;Gnissan;60 24,55;18 11,13;09;2002;32;4;;22,00;21,80;70;2;20;5;;;;;;;2;2;0;21;766;765;1;2;33;0;21,60;21,40;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;1;Syd Biotestsjön;32;Gnissan;60 24,55;18 11,13;09;2002;32;4;;22,00;21,80;70;2;20;5;;;;;;;2;2;0;21;766;765;1;2;50;0;21,60;21,40;GÄDD;3,15;3;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;
FM09M;FM;Forsmark;1;Syd Biotestsjön;32;Gnissan;60 24,55;18 11,13;09;2002;32;5;;22,00;21,90;30;4;200;4;;;;;;;2;2;0;25;765;764;1;1;17;0;22,20;21,70;ABBO;0,06;3;2;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;1;Syd Biotestsjön;32;Gnissan;60 24,55;18 11,13;09;2002;32;5;;22,00;21,90;30;4;200;4;;;;;;;2;2;0;25;765;764;1;1;17;0;22,20;21,70;BJÖR;0,09;3;4;;;;;;3;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;1;Syd Biotestsjön;32;Gnissan;60 24,55;18 11,13;09;2002;32;5;;22,00;21,90;30;4;200;4;;;;;;;2;2;0;25;765;764;1;1;17;0;22,20;21,70;MÖRT;0,44;3;14;;;;;;1;2;8;2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;1;Syd Biotestsjön;32;Gnissan;60 24,55;18 11,13;09;2002;32;5;;22,00;21,90;30;4;200;4;;;;;;;2;2;0;25;765;764;1;1;22;0;22,20;21,70;ABBO;0,16;3;3;;;;;;;;;;2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;1;Syd Biotestsjön;32;Gnissan;60 24,55;18 11,13;09;2002;32;5;;22,00;21,90;30;4;200;4;;;;;;;2;2;0;25;765;764;1;1;22;0;22,20;21,70;BJÖR;0,04;3;1;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;1;Syd Biotestsjön;32;Gnissan;60 24,55;18 11,13;09;2002;32;5;;22,00;21,90;30;4;200;4;;;;;;;2;2;0;25;765;764;1;1;22;0;22,20;21,70;MÖRT;0,12;3;3;;;;;;;;1;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;1;Syd Biotestsjön;32;Gnissan;60 24,55;18 11,13;09;2002;32;5;;22,00;21,90;30;4;200;4;;;;;;;2;2;0;25;765;764;1;1;25;0;22,20;21,70;ABBO;0,23;3;3;;;;;;;;;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;1;Syd Biotestsjön;32;Gnissan;60 24,55;18 11,13;09;2002;32;5;;22,00;21,90;30;4;200;4;;;;;;;2;2;0;25;765;764;1;1;25;0;22,20;21,70;MÖRT;0,09;3;1;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;1;Syd Biotestsjön;32;Gnissan;60 24,55;18 11,13;09;2002;32;5;;22,00;21,90;30;4;200;4;;;;;;;2;2;0;25;765;764;1;1;33;0;22,20;21,70;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;1;Syd Biotestsjön;32;Gnissan;60 24,55;18 11,13;09;2002;32;5;;22,00;21,90;30;4;200;4;;;;;;;2;2;0;25;765;764;1;1;50;0;22,20;21,70;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;1;Syd Biotestsjön;32;Gnissan;60 24,55;18 11,13;09;2002;33;1;;22,00;21,60;121;6;105;3;;;;;;;2;2;0;26;;759;1;1;17;0;22,00;20,60;ABBO;0,06;3;2;;;;;;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;1;Syd Biotestsjön;32;Gnissan;60 24,55;18 11,13;09;2002;33;1;;22,00;21,60;121;6;105;3;;;;;;;2;2;0;26;;759;1;1;17;0;22,00;20,60;GERS;0,02;3;1;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;1;Syd Biotestsjön;32;Gnissan;60 24,55;18 11,13;09;2002;33;1;;22,00;21,60;121;6;105;3;;;;;;;2;2;0;26;;759;1;1;17;0;22,00;20,60;MÖRT;0,34;3;12;;;;;;1;6;3;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;1;Syd Biotestsjön;32;Gnissan;60 24,55;18 11,13;09;2002;33;1;;22,00;21,60;121;6;105;3;;;;;;;2;2;0;26;;759;1;1;22;0;22,00;20,60;ABBO;0,10;3;2;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;1;Syd Biotestsjön;32;Gnissan;60 24,55;18 11,13;09;2002;33;1;;22,00;21,60;121;6;105;3;;;;;;;2;2;0;26;;759;1;1;25;0;22,00;20,60;ABBO;0,57;3;5;;;;;;;;;;;;1;;3;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;1;Syd Biotestsjön;32;Gnissan;60 24,55;18 11,13;09;2002;33;1;;22,00;21,60;121;6;105;3;;;;;;;2;2;0;26;;759;1;1;33;0;22,00;20,60;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;1;Syd Biotestsjön;32;Gnissan;60 24,55;18 11,13;09;2002;33;1;;22,00;21,60;121;6;105;3;;;;;;;2;2;0;26;;759;1;1;50;0;22,00;20,60;ABBO;1,15;3;2;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;1;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;1;Syd Biotestsjön;32;Gnissan;60 24,55;18 11,13;09;2002;33;2;;21,70;22,00;120;6;80;1;;;;;;;2;2;0;22;759;759;1;1;17;0;21,40;20,50;ABBO;0,08;3;3;;;;;;2;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;1;Syd Biotestsjön;32;Gnissan;60 24,55;18 11,13;09;2002;33;2;;21,70;22,00;120;6;80;1;;;;;;;2;2;0;22;759;759;1;1;17;0;21,40;20,50;BJÖR;0,02;3;1;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;1;Syd Biotestsjön;32;Gnissan;60 24,55;18 11,13;09;2002;33;2;;21,70;22,00;120;6;80;1;;;;;;;2;2;0;22;759;759;1;1;17;0;21,40;20,50;MÖRT;0,27;3;10;;;;;;1;6;2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;1;Syd Biotestsjön;32;Gnissan;60 24,55;18 11,13;09;2002;33;2;;21,70;22,00;120;6;80;1;;;;;;;2;2;0;22;759;759;1;1;22;0;21,40;20,50;ABBO;0,25;3;5;;;;;;;;;2;2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;1;Syd Biotestsjön;32;Gnissan;60 24,55;18 11,13;09;2002;33;2;;21,70;22,00;120;6;80;1;;;;;;;2;2;0;22;759;759;1;1;22;0;21,40;20,50;BJÖR;0,04;3;1;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;1;Syd Biotestsjön;32;Gnissan;60 24,55;18 11,13;09;2002;33;2;;21,70;22,00;120;6;80;1;;;;;;;2;2;0;22;759;759;1;1;22;0;21,40;20,50;MÖRT;0,07;3;1;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;1;Syd Biotestsjön;32;Gnissan;60 24,55;18 11,13;09;2002;33;2;;21,70;22,00;120;6;80;1;;;;;;;2;2;0;22;759;759;1;1;25;0;21,40;20,50;ABBO;0,79;3;7;;;;;;;;;;;2;;;2;1;1;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;1;Syd Biotestsjön;32;Gnissan;60 24,55;18 11,13;09;2002;33;2;;21,70;22,00;120;6;80;1;;;;;;;2;2;0;22;759;759;1;1;25;0;21,40;20,50;BJÖR;0,04;3;1;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;1;Syd Biotestsjön;32;Gnissan;60 24,55;18 11,13;09;2002;33;2;;21,70;22,00;120;6;80;1;;;;;;;2;2;0;22;759;759;1;1;25;0;21,40;20,50;GÖS;0,17;3;1;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;1;Syd Biotestsjön;32;Gnissan;60 24,55;18 11,13;09;2002;33;2;;21,70;22,00;120;6;80;1;;;;;;;2;2;0;22;759;759;1;1;33;0;21,40;20,50;ABBO;0,15;3;1;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;1;Syd Biotestsjön;32;Gnissan;60 24,55;18 11,13;09;2002;33;2;;21,70;22,00;120;6;80;1;;;;;;;2;2;0;22;759;759;1;1;50;0;21,40;20,50;BRAX;0,36;3;1;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;1;Syd Biotestsjön;32;Gnissan;60 24,55;18 11,13;09;2003;33;3;;19,10;18,80;130;7;270;3;;;;;;;2;2;0;37;;;1;1;17;0;18,70;18,70;ABBO;0,32;3;12;;;;;1;6;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;1;Syd Biotestsjön;32;Gnissan;60 24,55;18 11,13;09;2003;33;3;;19,10;18,80;130;7;270;3;;;;;;;2;2;0;37;;;1;1;17;0;18,70;18,70;BJÖR;0,11;3;4;;;;;1;1;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;1;Syd Biotestsjön;32;Gnissan;60 24,55;18 11,13;09;2003;33;3;;19,10;18,80;130;7;270;3;;;;;;;2;2;0;37;;;1;1;17;0;18,70;18,70;GERS;0,02;3;1;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;1;Syd Biotestsjön;32;Gnissan;60 24,55;18 11,13;09;2003;33;3;;19,10;18,80;130;7;270;3;;;;;;;2;2;0;37;;;1;1;17;0;18,70;18,70;MÖRT;0,33;3;10;;;;;;;2;6;;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;1;Syd Biotestsjön;32;Gnissan;60 24,55;18 11,13;09;2003;33;3;;19,10;18,80;130;7;270;3;;;;;;;2;2;0;37;;;1;1;22;0;18,70;18,70;ABBO;0,67;3;10;;;;;;;;;;3;4;;1;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;1;Syd Biotestsjön;32;Gnissan;60 24,55;18 11,13;09;2003;33;3;;19,10;18,80;130;7;270;3;;;;;;;2;2;0;37;;;1;1;22;0;18,70;18,70;BJÖR;0,04;3;1;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;1;Syd Biotestsjön;32;Gnissan;60 24,55;18 11,13;09;2003;33;3;;19,10;18,80;130;7;270;3;;;;;;;2;2;0;37;;;1;1;22;0;18,70;18,70;MÖRT;0,12;3;2;;;;;;;;;;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;1;Syd Biotestsjön;32;Gnissan;60 24,55;18 11,13;09;2003;33;3;;19,10;18,80;130;7;270;3;;;;;;;2;2;0;37;;;1;1;25;0;18,70;18,70;ABBO;0,25;3;2;;;;;;;;;;;;;1;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;1;Syd Biotestsjön;32;Gnissan;60 24,55;18 11,13;09;2003;33;3;;19,10;18,80;130;7;270;3;;;;;;;2;2;0;37;;;1;1;25;0;18,70;18,70;MÖRT;0,06;3;1;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;1;Syd Biotestsjön;32;Gnissan;60 24,55;18 11,13;09;2003;33;3;;19,10;18,80;130;7;270;3;;;;;;;2;2;0;37;;;1;1;33;0;18,70;18,70;ABBO;0,19;3;1;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;1;Syd Biotestsjön;32;Gnissan;60 24,55;18 11,13;09;2003;33;3;;19,10;18,80;130;7;270;3;;;;;;;2;2;0;37;;;1;1;50;0;18,70;18,70;ABBO;0,71;3;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;1;Syd Biotestsjön;32;Gnissan;60 24,55;18 11,13;09;2003;33;5;;18,90;19,00;180;9;45;13;;;;;;;2;2;0;30;;;1;1;17;0;18,50;17,90;ABBO;0,37;3;12;;;;;;1;5;4;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;1;Syd Biotestsjön;32;Gnissan;60 24,55;18 11,13;09;2003;33;5;;18,90;19,00;180;9;45;13;;;;;;;2;2;0;30;;;1;1;17;0;18,50;17,90;BJÖR;0,03;3;1;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;1;Syd Biotestsjön;32;Gnissan;60 24,55;18 11,13;09;2003;33;5;;18,90;19,00;180;9;45;13;;;;;;;2;2;0;30;;;1;1;17;0;18,50;17,90;GERS;0,05;3;2;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;1;Syd Biotestsjön;32;Gnissan;60 24,55;18 11,13;09;2003;33;5;;18,90;19,00;180;9;45;13;;;;;;;2;2;0;30;;;1;1;17;0;18,50;17,90;GÖS;0,07;3;1;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;1;Syd Biotestsjön;32;Gnissan;60 24,55;18 11,13;09;2003;33;5;;18,90;19,00;180;9;45;13;;;;;;;2;2;0;30;;;1;1;17;0;18,50;17,90;MÖRT;0,08;3;3;;;;;;1;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;1;Syd Biotestsjön;32;Gnissan;60 24,55;18 11,13;09;2003;33;5;;18,90;19,00;180;9;45;13;;;;;;;2;2;0;30;;;1;1;22;0;18,50;17,90;ABBO;0,43;3;7;;;;;;;;;;2;2;2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;1;Syd Biotestsjön;32;Gnissan;60 24,55;18 11,13;09;2003;33;5;;18,90;19,00;180;9;45;13;;;;;;;2;2;0;30;;;1;1;25;0;18,50;17,90;ABBO;0,08;3;1;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;1;Syd Biotestsjön;32;Gnissan;60 24,55;18 11,13;09;2003;33;5;;18,90;19,00;180;9;45;13;;;;;;;2;2;0;30;;;1;1;33;0;18,50;17,90;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;1;Syd Biotestsjön;32;Gnissan;60 24,55;18 11,13;09;2003;33;5;;18,90;19,00;180;9;45;13;;;;;;;2;2;0;30;;;1;1;50;0;18,50;17,90;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;1;Syd Biotestsjön;32;Gnissan;60 24,55;18 11,13;09;2003;34;2;;19,90;19,00;80;3;190;7;;;;;;;2;2;0;34;;;1;1;17;0;18,70;18,20;ABBO;0,62;3;21;;;;;;2;12;4;2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;1;Syd Biotestsjön;32;Gnissan;60 24,55;18 11,13;09;2003;34;2;;19,90;19,00;80;3;190;7;;;;;;;2;2;0;34;;;1;1;17;0;18,70;18,20;BJÖR;0,08;3;4;;;;;1;2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;1;Syd Biotestsjön;32;Gnissan;60 24,55;18 11,13;09;2003;34;2;;19,90;19,00;80;3;190;7;;;;;;;2;2;0;34;;;1;1;17;0;18,70;18,20;GÖS;0,08;3;1;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;1;Syd Biotestsjön;32;Gnissan;60 24,55;18 11,13;09;2003;34;2;;19,90;19,00;80;3;190;7;;;;;;;2;2;0;34;;;1;1;17;0;18,70;18,20;MÖRT;0,09;3;3;;;;;;;;2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;1;Syd Biotestsjön;32;Gnissan;60 24,55;18 11,13;09;2003;34;2;;19,90;19,00;80;3;190;7;;;;;;;2;2;0;34;;;1;1;22;0;18,70;18,20;ABBO;0,10;3;2;;;;;;;;;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;1;Syd Biotestsjön;32;Gnissan;60 24,55;18 11,13;09;2003;34;2;;19,90;19,00;80;3;190;7;;;;;;;2;2;0;34;;;1;1;22;0;18,70;18,20;BJÖR;0,08;3;1;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;1;Syd Biotestsjön;32;Gnissan;60 24,55;18 11,13;09;2003;34;2;;19,90;19,00;80;3;190;7;;;;;;;2;2;0;34;;;1;1;22;0;18,70;18,20;GÖS;0,08;3;1;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;1;Syd Biotestsjön;32;Gnissan;60 24,55;18 11,13;09;2003;34;2;;19,90;19,00;80;3;190;7;;;;;;;2;2;0;34;;;1;1;25;0;18,70;18,20;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;1;Syd Biotestsjön;32;Gnissan;60 24,55;18 11,13;09;2003;34;2;;19,90;19,00;80;3;190;7;;;;;;;2;2;0;34;;;1;1;33;0;18,70;18,20;ABBO;0,16;3;1;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;1;Syd Biotestsjön;32;Gnissan;60 24,55;18 11,13;09;2003;34;2;;19,90;19,00;80;3;190;7;;;;;;;2;2;0;34;;;1;1;50;0;18,70;18,20;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;1;Syd Biotestsjön;32;Gnissan;60 24,55;18 11,13;09;2003;34;3;;19,20;18,60;190;7;270;6;;;;;;;2;2;0;33;;;1;1;17;0;18,20;18,10;ABBO;0,30;3;11;;;;;;1;6;3;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;1;Syd Biotestsjön;32;Gnissan;60 24,55;18 11,13;09;2003;34;3;;19,20;18,60;190;7;270;6;;;;;;;2;2;0;33;;;1;1;17;0;18,20;18,10;BJÖR;0,02;3;1;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;1;Syd Biotestsjön;32;Gnissan;60 24,55;18 11,13;09;2003;34;3;;19,20;18,60;190;7;270;6;;;;;;;2;2;0;33;;;1;1;17;0;18,20;18,10;MÖRT;0,02;3;1;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;1;Syd Biotestsjön;32;Gnissan;60 24,55;18 11,13;09;2003;34;3;;19,20;18,60;190;7;270;6;;;;;;;2;2;0;33;;;1;1;22;0;18,20;18,10;ABBO;0,56;3;9;;;;;;;;;;2;4;1;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;1;Syd Biotestsjön;32;Gnissan;60 24,55;18 11,13;09;2003;34;3;;19,20;18,60;190;7;270;6;;;;;;;2;2;0;33;;;1;1;22;0;18,20;18,10;GÖS;0,17;3;1;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09M;FM;Forsmark;1;Syd Biotestsjön;32;Gnissan;60 24,55;18 11,13;09;2003;34;3;;19,20;18,60;190;7;270;6;;;;;;;2;2;0;33;;;1;1;25;0;18,20;18,10;ABBO;0,38;3;5;;;;;;;;;;;;4;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
