Provfiske;Area;Areanamn;Sektion;Sektion_namn;Station;Stations_namn;Position_N;Position_E;Redskap;Årtal;Vecka;Dag;Vtn.stånd;YtTmp I;YtTmp Upp;VindRiktn.I;VindSt.I;Vind_upp_rikn;VindSt.Upp;Ström_I_rikn;Ström_upp_rikn;Salthalt_I_yta;Salthalt_I_botten;Salthalt_upp_yta;Salthalt_upp_botten;Drift_i;Drift_u;Drift_dim;Siktdjup;Lufttryck_i;Lufttryck_upp;Ansträngning;Sjuk_kontroll;Nr;Störning;TmpBtnI;TmpBtnU;Art;Vikt;Längdgr_std;Antal;<>;1;2;3;4;5;6;7;8;9;10;11;12;13;14
FM09S;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1985;32;2;29;;;230;7;180;6;0;0;;;;;2;2;0;999;751;749;1;1;2;0;9,80;9,40;GÖS;;1;6;;;;;3;2;;1;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1985;32;2;29;;;230;7;180;6;0;0;;;;;2;2;0;999;751;749;1;1;2;0;9,80;9,40;MÖRT;;1;1;;;1;;;;;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1985;32;2;29;;;230;7;180;6;0;0;;;;;2;2;0;999;751;749;1;1;2;0;9,80;9,40;STRÖ;;1;5;;;;5;;;;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1985;32;5;5;;;10;3;360;3;0;0;;;;;2;2;0;46;758;759;1;1;1;0;12,30;12,70;ABBO;;1;1;;;;;1;;;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1985;32;5;5;;;10;3;360;3;0;0;;;;;2;2;0;46;758;759;1;1;1;0;12,30;12,70;MÖRT;;1;5;;;4;;1;;;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1985;32;5;5;;;10;3;360;3;0;0;;;;;2;2;0;46;758;759;1;1;1;0;12,30;12,70;STRÖ;;1;3;;;;3;;;;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1985;32;5;5;;;10;3;360;3;0;0;;;;;2;2;0;46;758;759;1;1;2;0;10,30;11,70;ABBO;;1;36;;;15;10;11;;;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1985;32;5;5;;;10;3;360;3;0;0;;;;;2;2;0;46;758;759;1;1;2;0;10,30;11,70;GERS;;1;3;;;3;;;;;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1985;32;5;5;;;10;3;360;3;0;0;;;;;2;2;0;46;758;759;1;1;2;0;10,30;11,70;MÖRT;;1;2;;;2;;;;;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1985;32;5;5;;;10;3;360;3;0;0;;;;;2;2;0;46;758;759;1;1;2;0;10,30;11,70;STRÖ;;1;1;;;;1;;;;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1985;33;2;9;;;230;9;200;8;0;0;;;;;2;2;0;999;757;762;1;1;1;0;11,50;11,70;ABBO;;1;3;;;3;;;;;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1985;33;2;9;;;230;9;200;8;0;0;;;;;2;2;0;999;757;762;1;1;1;0;11,50;11,70;BJÖR;;1;3;;;3;;;;;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1985;33;2;9;;;230;9;200;8;0;0;;;;;2;2;0;999;757;762;1;1;1;0;11,50;11,70;MÖRT;;1;10;;;4;5;1;;;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1985;33;2;9;;;230;9;200;8;0;0;;;;;2;2;0;999;757;762;1;1;1;0;11,50;11,70;STRÖ;;1;19;;;;17;2;;;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1985;33;2;9;;;230;9;200;8;0;0;;;;;2;2;0;999;757;762;1;1;2;0;11,00;11,60;ABBO;;1;20;;;7;12;1;;;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1985;33;2;9;;;230;9;200;8;0;0;;;;;2;2;0;999;757;762;1;1;2;0;11,00;11,60;BJÖR;;1;2;;;;2;;;;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1985;33;2;9;;;230;9;200;8;0;0;;;;;2;2;0;999;757;762;1;1;2;0;11,00;11,60;GÄDD;;1;1;;;;;;;;;1;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1985;33;2;9;;;230;9;200;8;0;0;;;;;2;2;0;999;757;762;1;1;2;0;11,00;11,60;GERS;;1;1;;;1;;;;;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1985;33;2;9;;;230;9;200;8;0;0;;;;;2;2;0;999;757;762;1;1;2;0;11,00;11,60;GÖS;;1;2;;;;;;;2;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1985;33;2;9;;;230;9;200;8;0;0;;;;;2;2;0;999;757;762;1;1;2;0;11,00;11,60;MÖRT;;1;2;;;;2;;;;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1985;33;2;9;;;230;9;200;8;0;0;;;;;2;2;0;999;757;762;1;1;2;0;11,00;11,60;STRÖ;;1;12;;;;9;3;;;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1985;33;5;4;;;0;0;220;2;0;0;;;;;2;2;0;999;761;762;1;1;1;0;11,80;11,20;STRÖ;;1;23;;;;22;1;;;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1985;33;5;4;;;0;0;220;2;0;0;;;;;2;2;0;999;761;762;1;1;2;0;11,00;10,20;ABBO;;1;6;;;4;1;1;;;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1985;33;5;4;;;0;0;220;2;0;0;;;;;2;2;0;999;761;762;1;1;2;0;11,00;10,20;BJÖR;;1;1;;;1;;;;;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1985;33;5;4;;;0;0;220;2;0;0;;;;;2;2;0;999;761;762;1;1;2;0;11,00;10,20;GERS;;1;2;;;2;;;;;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1985;33;5;4;;;0;0;220;2;0;0;;;;;2;2;0;999;761;762;1;1;2;0;11,00;10,20;GÖS;;1;1;;;;;1;;;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1985;33;5;4;;;0;0;220;2;0;0;;;;;2;2;0;999;761;762;1;1;2;0;11,00;10,20;STRÖ;;1;22;;;;21;1;;;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1985;34;2;-4;;;40;5;45;5;0;0;;;;;2;2;0;999;761;762;1;1;1;0;14,60;15,20;ABBO;;1;1;;;1;;;;;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1985;34;2;-4;;;40;5;45;5;0;0;;;;;2;2;0;999;761;762;1;1;1;0;14,60;15,20;BJÖR;;1;1;;;1;;;;;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1985;34;2;-4;;;40;5;45;5;0;0;;;;;2;2;0;999;761;762;1;1;1;0;14,60;15,20;MÖRT;;1;1;;;1;;;;;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1985;34;2;-4;;;40;5;45;5;0;0;;;;;2;2;0;999;761;762;1;1;1;0;14,60;15,20;STRÖ;;1;27;;;;27;;;;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1985;34;2;-4;;;40;5;45;5;0;0;;;;;2;2;0;999;761;762;1;1;2;0;13,80;14,70;ABBO;;1;49;;;25;19;3;2;;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1985;34;2;-4;;;40;5;45;5;0;0;;;;;2;2;0;999;761;762;1;1;2;0;13,80;14,70;BJÖR;;1;1;;;;1;;;;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1985;34;2;-4;;;40;5;45;5;0;0;;;;;2;2;0;999;761;762;1;1;2;0;13,80;14,70;GÖS;;1;1;;;;;;;1;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1985;34;2;-4;;;40;5;45;5;0;0;;;;;2;2;0;999;761;762;1;1;2;0;13,80;14,70;STRÖ;;1;18;;;;18;;;;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1985;34;5;8;;;270;7;270;8;0;0;;;;;2;2;0;999;754;754;1;1;1;0;15,30;13,40;ABBO;;1;20;;;17;3;;;;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1985;34;5;8;;;270;7;270;8;0;0;;;;;2;2;0;999;754;754;1;1;1;0;15,30;13,40;GÖS;;1;1;;;;;;1;;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1985;34;5;8;;;270;7;270;8;0;0;;;;;2;2;0;999;754;754;1;1;1;0;15,30;13,40;MÖRT;;1;4;;;;4;;;;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1985;34;5;8;;;270;7;270;8;0;0;;;;;2;2;0;999;754;754;1;1;1;0;15,30;13,40;STRÖ;;1;6;;;;6;;;;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1985;34;5;8;;;270;7;270;8;0;0;;;;;2;2;0;999;754;754;1;1;2;0;13,80;12,30;ABBO;;1;36;;;21;14;1;;;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1985;34;5;8;;;270;7;270;8;0;0;;;;;2;2;0;999;754;754;1;1;2;0;13,80;12,30;BJÖR;;1;2;;;2;;;;;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1985;34;5;8;;;270;7;270;8;0;0;;;;;2;2;0;999;754;754;1;1;2;0;13,80;12,30;GERS;;1;3;;;2;1;;;;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1985;34;5;8;;;270;7;270;8;0;0;;;;;2;2;0;999;754;754;1;1;2;0;13,80;12,30;GÖS;;1;1;;;;;;1;;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1985;34;5;8;;;270;7;270;8;0;0;;;;;2;2;0;999;754;754;1;1;2;0;13,80;12,30;MÖRT;;1;3;;;;2;1;;;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1985;34;5;8;;;270;7;270;8;0;0;;;;;2;2;0;999;754;754;1;1;2;0;13,80;12,30;STRÖ;;1;14;;;;13;1;;;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1986;32;2;-10;;;130;4;180;3;0;0;;;;;2;2;0;999;765;764;1;1;1;0;15,20;15,70;BJÖR;;1;2;;;1;1;;;;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1986;32;2;-10;;;130;4;180;3;0;0;;;;;2;2;0;999;765;764;1;1;1;0;15,20;15,70;MÖRT;;1;9;;;8;;1;;;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1986;32;2;-10;;;130;4;180;3;0;0;;;;;2;2;0;999;765;764;1;1;1;0;15,20;15,70;STRÖ;;1;1;;;;1;;;;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1986;32;2;-10;;;130;4;180;3;0;0;;;;;2;2;0;999;765;764;1;1;1;0;15,20;15,70;VIMM;;1;1;;;1;;;;;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1986;32;2;-10;;;130;4;180;3;0;0;;;;;2;2;0;999;765;764;1;1;2;0;14,90;15,20;ABBO;;1;16;;;11;3;1;;1;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1986;32;2;-10;;;130;4;180;3;0;0;;;;;2;2;0;999;765;764;1;1;2;0;14,90;15,20;BJÖR;;1;4;;;4;;;;;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1986;32;2;-10;;;130;4;180;3;0;0;;;;;2;2;0;999;765;764;1;1;2;0;14,90;15,20;BRAX;;1;2;;;;1;;;1;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1986;32;2;-10;;;130;4;180;3;0;0;;;;;2;2;0;999;765;764;1;1;2;0;14,90;15,20;MÖRT;;1;3;;;2;1;;;;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1986;32;2;-10;;;130;4;180;3;0;0;;;;;2;2;0;999;765;764;1;1;2;0;14,90;15,20;STRÖ;;1;1;;;;1;;;;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1986;32;5;-9;;;10;4;90;4;0;0;;;;;2;2;0;999;765;765;1;1;1;0;15,90;15,80;BJÖR;;1;1;;;1;;;;;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1986;32;5;-9;;;10;4;90;4;0;0;;;;;2;2;0;999;765;765;1;1;1;0;15,90;15,80;GÖS;;1;1;;;;1;;;;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1986;32;5;-9;;;10;4;90;4;0;0;;;;;2;2;0;999;765;765;1;1;1;0;15,90;15,80;MÖRT;;1;3;;;3;;;;;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1986;32;5;-9;;;10;4;90;4;0;0;;;;;2;2;0;999;765;765;1;1;1;0;15,90;15,80;STRÖ;;1;2;;;;2;;;;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1986;32;5;-9;;;10;4;90;4;0;0;;;;;2;2;0;999;765;765;1;1;2;0;15,70;15,70;ABBO;;1;10;;;4;4;1;1;;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1986;32;5;-9;;;10;4;90;4;0;0;;;;;2;2;0;999;765;765;1;1;2;0;15,70;15,70;BJÖR;;1;11;;;11;;;;;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1986;32;5;-9;;;10;4;90;4;0;0;;;;;2;2;0;999;765;765;1;1;2;0;15,70;15,70;GERS;;1;1;;;1;;;;;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1986;32;5;-9;;;10;4;90;4;0;0;;;;;2;2;0;999;765;765;1;1;2;0;15,70;15,70;MÖRT;;1;12;;;11;1;;;;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1986;32;5;-9;;;10;4;90;4;0;0;;;;;2;2;0;999;765;765;1;1;2;0;15,70;15,70;STRÖ;;1;7;;;;7;;;;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1986;33;2;-10;;;340;12;340;10;0;0;;;;;2;2;0;999;765;765;1;1;1;0;15,50;14,90;ABBO;;1;1;;;;;1;;;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1986;33;2;-10;;;340;12;340;10;0;0;;;;;2;2;0;999;765;765;1;1;1;0;15,50;14,90;BJÖR;;1;2;;;2;;;;;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1986;33;2;-10;;;340;12;340;10;0;0;;;;;2;2;0;999;765;765;1;1;1;0;15,50;14,90;STRÖ;;1;5;;;;2;3;;;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1986;33;2;-10;;;340;12;340;10;0;0;;;;;2;2;0;999;765;765;1;1;2;0;15,50;15,00;ABBO;;1;3;;;1;2;;;;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1986;33;2;-10;;;340;12;340;10;0;0;;;;;2;2;0;999;765;765;1;1;2;0;15,50;15,00;MÖRT;;1;3;;;2;1;;;;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1986;33;2;-10;;;340;12;340;10;0;0;;;;;2;2;0;999;765;765;1;1;2;0;15,50;15,00;STRÖ;;1;7;;;;5;2;;;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1986;33;5;-13;;;350;13;360;6;0;0;;;;;2;2;0;29;764;765;1;1;1;0;14,50;14,00;ABBO;;1;1;;;;;;;1;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1986;33;5;-13;;;350;13;360;6;0;0;;;;;2;2;0;29;764;765;1;1;1;0;14,50;14,00;BJÖR;;1;3;;;2;1;;;;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1986;33;5;-13;;;350;13;360;6;0;0;;;;;2;2;0;29;764;765;1;1;1;0;14,50;14,00;MÖRT;;1;6;;;6;;;;;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1986;33;5;-13;;;350;13;360;6;0;0;;;;;2;2;0;29;764;765;1;1;1;0;14,50;14,00;STRÖ;;1;1;;;;1;;;;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1986;33;5;-13;;;350;13;360;6;0;0;;;;;2;2;0;29;764;765;1;1;2;0;14,50;14,00;ABBO;;1;9;;;3;2;2;2;;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1986;33;5;-13;;;350;13;360;6;0;0;;;;;2;2;0;29;764;765;1;1;2;0;14,50;14,00;BJÖR;;1;3;;;3;;;;;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1986;33;5;-13;;;350;13;360;6;0;0;;;;;2;2;0;29;764;765;1;1;2;0;14,50;14,00;MÖRT;;1;16;;;15;1;;;;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1986;33;5;-13;;;350;13;360;6;0;0;;;;;2;2;0;29;764;765;1;1;2;0;14,50;14,00;STRÖ;;1;1;;;;1;;;;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1986;34;2;2;;;360;7;340;12;0;0;;;;;2;2;0;30;751;757;1;1;1;0;15,40;14,40;GÄDD;;1;1;;;;;;;;;1;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1986;34;2;2;;;360;7;340;12;0;0;;;;;2;2;0;30;751;757;1;1;1;0;15,40;14,40;MÖRT;;1;1;;;1;;;;;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1986;34;2;2;;;360;7;340;12;0;0;;;;;2;2;0;30;751;757;1;1;1;0;15,40;14,40;STRÖ;;1;8;;;;8;;;;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1986;34;2;2;;;360;7;340;12;0;0;;;;;2;2;0;30;751;757;1;1;2;0;15,30;14,40;ABBO;;1;6;;;2;2;;2;;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1986;34;2;2;;;360;7;340;12;0;0;;;;;2;2;0;30;751;757;1;1;2;0;15,30;14,40;BJÖR;;1;3;;;3;;;;;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1986;34;2;2;;;360;7;340;12;0;0;;;;;2;2;0;30;751;757;1;1;2;0;15,30;14,40;BRAX;;1;1;;;;;1;;;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1986;34;2;2;;;360;7;340;12;0;0;;;;;2;2;0;30;751;757;1;1;2;0;15,30;14,40;GERS;;1;4;;;4;;;;;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1986;34;2;2;;;360;7;340;12;0;0;;;;;2;2;0;30;751;757;1;1;2;0;15,30;14,40;MÖRT;;1;4;;;2;2;;;;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1986;34;2;2;;;360;7;340;12;0;0;;;;;2;2;0;30;751;757;1;1;2;0;15,30;14,40;STRÖ;;1;17;;;;17;;;;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1986;34;5;12;;;45;5;240;3;0;0;;;;;2;2;0;999;754;752;1;1;1;9;14,90;14,90;MÖRT;;1;1;;;1;;;;;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1986;34;5;12;;;45;5;240;3;0;0;;;;;2;2;0;999;754;752;1;1;1;9;14,90;14,90;STRÖ;;1;9;;;;9;;;;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1986;34;5;12;;;45;5;240;3;0;0;;;;;2;2;0;999;754;752;1;1;2;9;14,90;14,80;ABBO;;1;1;;;;1;;;;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1986;34;5;12;;;45;5;240;3;0;0;;;;;2;2;0;999;754;752;1;1;2;9;14,90;14,80;BJÖR;;1;5;;;5;;;;;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1986;34;5;12;;;45;5;240;3;0;0;;;;;2;2;0;999;754;752;1;1;2;9;14,90;14,80;STRÖ;;1;25;;;;25;;;;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;34;Svalören;60 24,77;18 10,24;09;1983;30;2;;;;360;6;330;5;;;;;;;2;2;0;999;765;765;1;1;1;0;17,30;17,50;ABBO;;1;2;;;1;1;;;;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;34;Svalören;60 24,77;18 10,24;09;1983;30;2;;;;360;6;330;5;;;;;;;2;2;0;999;765;765;1;1;1;0;17,30;17,50;BJÖR;;1;2;;;2;;;;;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;34;Svalören;60 24,77;18 10,24;09;1983;30;2;;;;360;6;330;5;;;;;;;2;2;0;999;765;765;1;1;1;0;17,30;17,50;MÖRT;;1;15;;;11;4;;;;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;34;Svalören;60 24,77;18 10,24;09;1983;30;2;;;;360;6;330;5;;;;;;;2;2;0;999;765;765;1;1;1;0;17,30;17,50;STRÖ;;1;3;;;;2;1;;;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;34;Svalören;60 24,77;18 10,24;09;1983;30;2;;;;360;6;330;5;;;;;;;2;2;0;999;765;765;1;1;2;0;17,60;17,30;ABBO;;1;42;;;8;26;7;1;;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;34;Svalören;60 24,77;18 10,24;09;1983;30;2;;;;360;6;330;5;;;;;;;2;2;0;999;765;765;1;1;2;0;17,60;17,30;BJÖR;;1;5;;;5;;;;;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;34;Svalören;60 24,77;18 10,24;09;1983;30;2;;;;360;6;330;5;;;;;;;2;2;0;999;765;765;1;1;2;0;17,60;17,30;GERS;;1;4;;;3;1;;;;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;34;Svalören;60 24,77;18 10,24;09;1983;30;2;;;;360;6;330;5;;;;;;;2;2;0;999;765;765;1;1;2;0;17,60;17,30;MÖRT;;1;5;;;4;1;;;;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;34;Svalören;60 24,77;18 10,24;09;1983;30;2;;;;360;6;330;5;;;;;;;2;2;0;999;765;765;1;1;2;0;17,60;17,30;STRÖ;;1;5;;;;5;;;;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;34;Svalören;60 24,77;18 10,24;09;1983;30;5;-3;;;330;12;220;3;0;0;;;;;2;2;0;999;758;758;1;1;1;0;17,80;17,90;ABBO;;1;2;;;;1;1;;;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;34;Svalören;60 24,77;18 10,24;09;1983;30;5;-3;;;330;12;220;3;0;0;;;;;2;2;0;999;758;758;1;1;1;0;17,80;17,90;BJÖR;;1;1;;;1;;;;;;;;;;;;
FM09S;FM;Forsmark;1;Syd Biotestsjön;34;Svalören;60 24,77;18 10,24;09;1983;30;5;-3;;;330;12;220;3;0;0;;;;;2;2;0;999;758;758;1;1;1;0;17,80;17,90;ID;;1;1;;;1;;;;;;;;;;;;
