Provfiske;Area;Areanamn;Sektion;Sektion_namn;Station;Stations_namn;Position_N;Position_E;Redskap;Årtal;Vecka;Dag;Vtn.stånd;YtTmp I;YtTmp Upp;VindRiktn.I;VindSt.I;Vind_upp_rikn;VindSt.Upp;Ström_I_rikn;Ström_upp_rikn;Salthalt_I_yta;Salthalt_I_botten;Salthalt_upp_yta;Salthalt_upp_botten;Drift_i;Drift_u;Drift_dim;Siktdjup;Lufttryck_i;Lufttryck_upp;Ansträngning;Sjuk_kontroll;Nr;Störning;TmpBtnI;TmpBtnU;Art;Vikt;Längdgr_std;Antal;<>;6;9;11;14;16;19;21;24;26;29;31;34;36;39;41;44;46;49;51;56;59;61;64;71
FM09U;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1987;32;5;-4;;;200;3;45;1;0;0;;;;;2;2;0;40;754;754;1;1;1;0;16,60;15,50;STRÖ;;2;6;;;;;;;4;2;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1987;32;5;-4;;;200;3;45;1;0;0;;;;;2;2;0;40;754;754;1;1;2;0;14,90;14,40;ABBO;;2;29;;;;1;15;7;4;2;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1987;32;5;-4;;;200;3;45;1;0;0;;;;;2;2;0;40;754;754;1;1;2;0;14,90;14,40;BJÖR;;2;15;;;;;1;4;10;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1987;32;5;-4;;;200;3;45;1;0;0;;;;;2;2;0;40;754;754;1;1;2;0;14,90;14,40;GERS;;2;1;;;;1;;;;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1987;32;5;-4;;;200;3;45;1;0;0;;;;;2;2;0;40;754;754;1;1;2;0;14,90;14,40;GÖS;;2;2;;;;;;;;;2;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1987;32;5;-4;;;200;3;45;1;0;0;;;;;2;2;0;40;754;754;1;1;2;0;14,90;14,40;MÖRT;;2;3;;;;;;1;2;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1987;32;5;-4;;;200;3;45;1;0;0;;;;;2;2;0;40;754;754;1;1;2;0;14,90;14,40;STRÖ;;2;8;;;;;;;6;2;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1987;33;2;10;;;50;5;30;6;0;0;;;;;2;2;0;40;761;761;1;1;1;0;14,10;14,00;ABBO;;2;1;;;;;1;;;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1987;33;2;10;;;50;5;30;6;0;0;;;;;2;2;0;40;761;761;1;1;1;0;14,10;14,00;BJÖR;;2;1;;;;1;;;;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1987;33;2;10;;;50;5;30;6;0;0;;;;;2;2;0;40;761;761;1;1;1;0;14,10;14,00;MÖRT;;2;1;;;;;1;;;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1987;33;2;10;;;50;5;30;6;0;0;;;;;2;2;0;40;761;761;1;1;1;0;14,10;14,00;STRÖ;;2;10;;;;;;;10;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1987;33;2;10;;;50;5;30;6;0;0;;;;;2;2;0;40;761;761;1;1;2;0;14,00;14,00;ABBO;;2;12;;;;;10;1;1;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1987;33;2;10;;;50;5;30;6;0;0;;;;;2;2;0;40;761;761;1;1;2;0;14,00;14,00;BJÖR;;2;5;;;;1;3;1;;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1987;33;2;10;;;50;5;30;6;0;0;;;;;2;2;0;40;761;761;1;1;2;0;14,00;14,00;GÄDD;;2;1;;;;;;;;;;;1;;;;;;;;;;;;;;
FM09U;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1987;33;2;10;;;50;5;30;6;0;0;;;;;2;2;0;40;761;761;1;1;2;0;14,00;14,00;MÖRT;;2;5;;;;;2;2;1;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1987;33;2;10;;;50;5;30;6;0;0;;;;;2;2;0;40;761;761;1;1;2;0;14,00;14,00;STRÖ;;2;12;;;;;;;11;1;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1987;33;4;15;;;30;6;340;6;;;;;;;2;2;0;41;761;761;1;1;1;0;15,40;15,10;MÖRT;;2;1;;;;;1;;;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1987;33;4;15;;;30;6;340;6;;;;;;;2;2;0;41;761;761;1;1;1;0;15,40;15,10;STRÖ;;2;2;;;;;;;2;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1987;33;4;15;;;30;6;340;6;;;;;;;2;2;0;41;761;761;1;1;2;0;15,30;15,00;ABBO;;2;7;;;;;5;;1;;;1;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1987;33;4;15;;;30;6;340;6;;;;;;;2;2;0;41;761;761;1;1;2;0;15,30;15,00;STRÖ;;2;1;;;;;;;1;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1988;31;2;16;;;230;6;20;3;0;0;;;;;2;2;0;999;757;766;1;1;1;0;14,80;14,20;ABBO;;2;1;;;;;1;;;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1988;31;2;16;;;230;6;20;3;0;0;;;;;2;2;0;999;757;766;1;1;1;0;14,80;14,20;BJÖR;;2;4;;;;1;3;;;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1988;31;2;16;;;230;6;20;3;0;0;;;;;2;2;0;999;757;766;1;1;1;0;14,80;14,20;ID;;2;2;;;;;1;;;;;;;;;;;1;;;;;;;;;
FM09U;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1988;31;2;16;;;230;6;20;3;0;0;;;;;2;2;0;999;757;766;1;1;1;0;14,80;14,20;MÖRT;;2;15;;;;;13;2;;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1988;31;2;16;;;230;6;20;3;0;0;;;;;2;2;0;999;757;766;1;1;1;0;14,80;14,20;STRÖ;;2;12;;;;;;;12;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1988;31;2;16;;;230;6;20;3;0;0;;;;;2;2;0;999;757;766;1;1;2;0;14,80;13,80;ABBO;;2;10;;;;;3;3;1;;3;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1988;31;2;16;;;230;6;20;3;0;0;;;;;2;2;0;999;757;766;1;1;2;0;14,80;13,80;BRAX;;2;1;;;;;;;;1;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1988;31;2;16;;;230;6;20;3;0;0;;;;;2;2;0;999;757;766;1;1;2;0;14,80;13,80;MÖRT;;2;15;;;;;13;2;;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1988;31;2;16;;;230;6;20;3;0;0;;;;;2;2;0;999;757;766;1;1;2;0;14,80;13,80;STRÖ;;2;12;;;;;;;10;1;1;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1988;31;5;22;;;300;5;300;4;0;0;;;;;2;2;0;999;754;755;1;1;1;0;14,60;14,40;ABBO;;2;3;;;;;1;;1;;;1;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1988;31;5;22;;;300;5;300;4;0;0;;;;;2;2;0;999;754;755;1;1;1;0;14,60;14,40;BJÖR;;2;2;;;;;2;;;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1988;31;5;22;;;300;5;300;4;0;0;;;;;2;2;0;999;754;755;1;1;1;0;14,60;14,40;ID;;2;1;;;;;1;;;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1988;31;5;22;;;300;5;300;4;0;0;;;;;2;2;0;999;754;755;1;1;1;0;14,60;14,40;MÖRT;;2;61;;;;;50;10;1;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1988;31;5;22;;;300;5;300;4;0;0;;;;;2;2;0;999;754;755;1;1;1;0;14,60;14,40;STRÖ;;2;2;;;;;;;2;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1988;31;5;22;;;300;5;300;4;0;0;;;;;2;2;0;999;754;755;1;1;2;0;11,40;14,30;ABBO;;2;8;;;;;1;2;4;;1;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1988;31;5;22;;;300;5;300;4;0;0;;;;;2;2;0;999;754;755;1;1;2;0;11,40;14,30;MÖRT;;2;28;;;;;16;11;1;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1988;31;5;22;;;300;5;300;4;0;0;;;;;2;2;0;999;754;755;1;1;2;0;11,40;14,30;STRÖ;;2;2;;;;1;;;1;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1988;32;4;12;;;294;4;334;4;0;0;;;;;2;2;0;999;761;760;1;1;1;0;16,00;15,90;ABBO;;2;2;;;;;;1;;1;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1988;32;4;12;;;294;4;334;4;0;0;;;;;2;2;0;999;761;760;1;1;1;0;16,00;15,90;BJÖR;;2;3;;;;;3;;;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1988;32;4;12;;;294;4;334;4;0;0;;;;;2;2;0;999;761;760;1;1;1;0;16,00;15,90;MÖRT;;2;14;;;;;13;;;1;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1988;32;4;12;;;294;4;334;4;0;0;;;;;2;2;0;999;761;760;1;1;1;0;16,00;15,90;STRÖ;;2;1;;;;;;;1;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1988;32;4;12;;;294;4;334;4;0;0;;;;;2;2;0;999;761;760;1;1;2;0;16,00;15,80;ABBO;;2;14;;;;;2;5;6;;1;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1988;32;4;12;;;294;4;334;4;0;0;;;;;2;2;0;999;761;760;1;1;2;0;16,00;15,80;BJÖR;;2;7;;;;;7;;;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1988;32;4;12;;;294;4;334;4;0;0;;;;;2;2;0;999;761;760;1;1;2;0;16,00;15,80;MÖRT;;2;8;;;;;6;2;;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1988;32;5;12;;;334;4;180;4;0;0;;;;;2;2;0;999;760;758;1;1;1;0;17,00;16,80;ABBO;;2;1;;;;;;;;;1;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1988;32;5;12;;;334;4;180;4;0;0;;;;;2;2;0;999;760;758;1;1;1;0;17,00;16,80;BJÖR;;2;1;;;;1;;;;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1988;32;5;12;;;334;4;180;4;0;0;;;;;2;2;0;999;760;758;1;1;1;0;17,00;16,80;MÖRT;;2;14;;;;1;13;;;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1988;32;5;12;;;334;4;180;4;0;0;;;;;2;2;0;999;760;758;1;1;2;0;16,40;16,20;ABBO;;2;15;;;;;3;5;3;2;;;1;1;;;;;;;;;;;;;
FM09U;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1988;32;5;12;;;334;4;180;4;0;0;;;;;2;2;0;999;760;758;1;1;2;0;16,40;16,20;BJÖR;;2;5;;;;3;2;;;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1988;32;5;12;;;334;4;180;4;0;0;;;;;2;2;0;999;760;758;1;1;2;0;16,40;16,20;GERS;;2;1;;;;1;;;;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1988;32;5;12;;;334;4;180;4;0;0;;;;;2;2;0;999;760;758;1;1;2;0;16,40;16,20;GÖS;;2;1;;;;;;;;1;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1988;32;5;12;;;334;4;180;4;0;0;;;;;2;2;0;999;760;758;1;1;2;0;16,40;16,20;MÖRT;;2;3;;;;;3;;;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1988;33;2;20;;;180;7;220;7;0;0;;;;;2;2;0;999;756;754;1;1;1;0;16,90;16,30;ABBO;;2;2;;;;;1;;;;;;;;;1;;;;;;;;;;;
FM09U;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1988;33;2;20;;;180;7;220;7;0;0;;;;;2;2;0;999;756;754;1;1;1;0;16,90;16,30;MÖRT;;2;4;;;;;2;1;1;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1988;33;2;20;;;180;7;220;7;0;0;;;;;2;2;0;999;756;754;1;1;1;0;16,90;16,30;STRÖ;;2;5;;;;;;1;3;1;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1988;33;2;20;;;180;7;220;7;0;0;;;;;2;2;0;999;756;754;1;1;2;0;16,40;16,30;ABBO;;2;16;;;;;7;4;3;1;;;;1;;;;;;;;;;;;;
FM09U;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1988;33;2;20;;;180;7;220;7;0;0;;;;;2;2;0;999;756;754;1;1;2;0;16,40;16,30;BJÖR;;2;2;;;;1;1;;;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1988;33;2;20;;;180;7;220;7;0;0;;;;;2;2;0;999;756;754;1;1;2;0;16,40;16,30;MÖRT;;2;14;;;;;8;6;;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1988;33;2;20;;;180;7;220;7;0;0;;;;;2;2;0;999;756;754;1;1;2;0;16,40;16,30;STRÖ;;2;1;;;;;;1;;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1988;33;4;12;;;240;9;20;6;0;0;;;;;2;2;0;40;754;762;1;1;1;0;15,90;15,60;BJÖR;;2;4;;;;2;2;;;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1988;33;4;12;;;240;9;20;6;0;0;;;;;2;2;0;40;754;762;1;1;1;0;15,90;15,60;MÖRT;;2;20;;;;;19;1;;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1988;33;4;12;;;240;9;20;6;0;0;;;;;2;2;0;40;754;762;1;1;2;0;15,90;15,60;ABBO;;2;6;;;;;4;1;;1;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1988;33;4;12;;;240;9;20;6;0;0;;;;;2;2;0;40;754;762;1;1;2;0;15,90;15,60;BJÖR;;2;1;;;;;;1;;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1988;33;4;12;;;240;9;20;6;0;0;;;;;2;2;0;40;754;762;1;1;2;0;15,90;15,60;MÖRT;;2;20;;;;1;17;2;;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1989;30;2;4;;;120;5;160;3;0;0;;;;;2;2;0;999;771;770;1;1;1;0;17,20;17,00;ABBO;;2;9;;;;;4;1;2;1;;1;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1989;30;2;4;;;120;5;160;3;0;0;;;;;2;2;0;999;771;770;1;1;1;0;17,20;17,00;BJÖR;;2;8;;;;1;5;2;;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1989;30;2;4;;;120;5;160;3;0;0;;;;;2;2;0;999;771;770;1;1;1;0;17,20;17,00;BRAX;;2;2;;;;;;;;;;;;1;;1;;;;;;;;;;;
FM09U;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1989;30;2;4;;;120;5;160;3;0;0;;;;;2;2;0;999;771;770;1;1;1;0;17,20;17,00;MÖRT;;2;31;;;;;22;9;;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1989;30;2;4;;;120;5;160;3;0;0;;;;;2;2;0;999;771;770;1;1;2;0;17,20;17,00;ABBO;;2;16;;;;;5;6;4;;1;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1989;30;2;4;;;120;5;160;3;0;0;;;;;2;2;0;999;771;770;1;1;2;0;17,20;17,00;BJÖR;;2;5;;;;1;3;;1;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1989;30;2;4;;;120;5;160;3;0;0;;;;;2;2;0;999;771;770;1;1;2;0;17,20;17,00;GÄDD;;2;1;;;;;;;;;;;;;;;;;1;;;;;;;;
FM09U;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1989;30;2;4;;;120;5;160;3;0;0;;;;;2;2;0;999;771;770;1;1;2;0;17,20;17,00;GÖS;;2;2;;;;;;;;;1;;;1;;;;;;;;;;;;;
FM09U;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1989;30;2;4;;;120;5;160;3;0;0;;;;;2;2;0;999;771;770;1;1;2;0;17,20;17,00;MÖRT;;2;13;;;;;9;4;;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1989;30;3;6;;;160;3;200;4;0;0;;;;;2;2;0;999;770;767;1;1;1;0;15,90;16,20;BJÖR;;2;2;;;;1;1;;;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1989;30;3;6;;;160;3;200;4;0;0;;;;;2;2;0;999;770;767;1;1;1;0;15,90;16,20;GÖS;;2;1;;;;;;1;;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1989;30;3;6;;;160;3;200;4;0;0;;;;;2;2;0;999;770;767;1;1;1;0;15,90;16,20;MÖRT;;2;24;;;;;19;4;1;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1989;30;3;6;;;160;3;200;4;0;0;;;;;2;2;0;999;770;767;1;1;2;0;15,90;16,20;ABBO;;2;4;;;;;1;2;1;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1989;30;3;6;;;160;3;200;4;0;0;;;;;2;2;0;999;770;767;1;1;2;0;15,90;16,20;BJÖR;;2;3;;;;2;;1;;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1989;30;3;6;;;160;3;200;4;0;0;;;;;2;2;0;999;770;767;1;1;2;0;15,90;16,20;MÖRT;;2;9;;;;;8;1;;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1989;30;3;6;;;160;3;200;4;0;0;;;;;2;2;0;999;770;767;1;1;2;0;15,90;16,20;VIMM;;2;1;;;;;1;;;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1989;30;4;0;;;200;4;200;6;0;0;;;;;2;2;0;999;767;763;1;1;1;0;16,40;15,80;ABBO;;2;1;;;;;;;1;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1989;30;4;0;;;200;4;200;6;0;0;;;;;2;2;0;999;767;763;1;1;1;0;16,40;15,80;GÖS;;2;1;;;;;;;1;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1989;30;4;0;;;200;4;200;6;0;0;;;;;2;2;0;999;767;763;1;1;1;0;16,40;15,80;MÖRT;;2;17;;;;;12;5;;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1989;30;4;0;;;200;4;200;6;0;0;;;;;2;2;0;999;767;763;1;1;2;0;16,40;15,80;ABBO;;2;5;;;;3;1;;1;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1989;30;4;0;;;200;4;200;6;0;0;;;;;2;2;0;999;767;763;1;1;2;0;16,40;15,80;BJÖR;;2;2;;;;;1;1;;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1989;30;4;0;;;200;4;200;6;0;0;;;;;2;2;0;999;767;763;1;1;2;0;16,40;15,80;GERS;;2;1;;;;;1;;;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1989;30;4;0;;;200;4;200;6;0;0;;;;;2;2;0;999;767;763;1;1;2;0;16,40;15,80;MÖRT;;2;8;;;;;4;4;;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1989;30;4;0;;;200;4;200;6;0;0;;;;;2;2;0;999;767;763;1;1;2;0;16,40;15,80;VIMM;;2;1;;;;;1;;;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1989;31;2;12;;;120;10;170;9;0;0;;;;;2;2;0;999;750;745;1;1;1;0;15,90;16,00;ABBO;;2;1;;;;;;1;;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1989;31;2;12;;;120;10;170;9;0;0;;;;;2;2;0;999;750;745;1;1;1;0;15,90;16,00;BJÖR;;2;2;;;;1;1;;;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1989;31;2;12;;;120;10;170;9;0;0;;;;;2;2;0;999;750;745;1;1;1;0;15,90;16,00;MÖRT;;2;24;;;;1;21;2;;;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1989;31;2;12;;;120;10;170;9;0;0;;;;;2;2;0;999;750;745;1;1;1;0;15,90;16,00;STRÖ;;2;14;;;;;;2;9;3;;;;;;;;;;;;;;;;;
FM09U;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1989;31;2;12;;;120;10;170;9;0;0;;;;;2;2;0;999;750;745;1;1;2;0;15,90;16,00;ABBO;;2;14;;;;;4;2;6;;;1;;1;;;;;;;;;;;;;
FM09U;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1989;31;2;12;;;120;10;170;9;0;0;;;;;2;2;0;999;750;745;1;1;2;0;15,90;16,00;BRAX;;2;1;;;;;;;;;;;1;;;;;;;;;;;;;;
FM09U;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1989;31;2;12;;;120;10;170;9;0;0;;;;;2;2;0;999;750;745;1;1;2;0;15,90;16,00;GERS;;2;2;;;;1;1;;;;;;;;;;;;;;;;;;;;
