Provfiske;Area;Areanamn;Sektion;Sektion_namn;Station;Stations_namn;Position_N;Position_E;Redskap;Årtal;Vecka;Dag;Vtn.stånd;YtTmp I;YtTmp Upp;VindRiktn.I;VindSt.I;Vind_upp_rikn;VindSt.Upp;Ström_I_rikn;Ström_upp_rikn;Salthalt_I_yta;Salthalt_I_botten;Salthalt_upp_yta;Salthalt_upp_botten;Drift_i;Drift_u;Drift_dim;Siktdjup;Lufttryck_i;Lufttryck_upp;Ansträngning;Sjuk_kontroll;Nr;Störning;TmpBtnI;TmpBtnU;Art;Vikt;Längdgr_std;Antal;9;11;14;16;19;21;24;26;29;31;34;36;39;41;44;46;49;51;54;56;59;61;66;69;71;76;81;101
FM09V;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1993;31;3;8;17,20;16,80;160;7;210;7;;;;;;;2;2;0;18;765;762;1;1;0;0;16,90;16,70;MÖRT;;2;14;;;9;5;;;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1993;31;3;8;17,20;16,80;160;7;210;7;;;;;;;2;2;0;18;765;762;1;1;0;0;16,90;16,70;STRÖ;;2;3;;;;;1;2;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1993;31;4;12;16,70;16,70;210;8;220;6;;;;;;;2;2;0;24;762;760;1;1;0;0;17,10;16,70;ABBO;;2;6;;;2;1;2;;;;;;1;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1993;31;4;12;16,70;16,70;210;8;220;6;;;;;;;2;2;0;24;762;760;1;1;0;0;17,10;16,70;BJÖR;;2;3;;2;1;;;;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1993;31;4;12;16,70;16,70;210;8;220;6;;;;;;;2;2;0;24;762;760;1;1;0;0;17,10;16,70;GÖS;;2;1;;;;;;;;;;;1;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1993;31;4;12;16,70;16,70;210;8;220;6;;;;;;;2;2;0;24;762;760;1;1;0;0;17,10;16,70;MÖRT;;2;6;;;2;4;;;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1993;31;4;12;16,70;16,70;210;8;220;6;;;;;;;2;2;0;24;762;760;1;1;0;0;17,10;16,70;STRÖ;;2;14;;;;;14;;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1993;31;5;10;16,20;16,40;240;6;360;2;;;;;;;2;2;0;26;760;762;1;1;0;0;17,30;16,80;ABBO;;2;14;;;5;5;1;;2;1;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1993;31;5;10;16,20;16,40;240;6;360;2;;;;;;;2;2;0;26;760;762;1;1;0;0;17,30;16,80;BJÖR;;2;7;;5;1;1;;;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1993;31;5;10;16,20;16,40;240;6;360;2;;;;;;;2;2;0;26;760;762;1;1;0;0;17,30;16,80;MÖRT;;2;22;;;19;2;1;;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1993;31;5;10;16,20;16,40;240;6;360;2;;;;;;;2;2;0;26;760;762;1;1;0;0;17,30;16,80;STRÖ;;2;4;;;;;4;;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1993;32;2;20;16,90;16,70;200;6;160;6;;;;;;;2;2;0;27;758;751;1;1;0;0;17,20;16,70;ABBO;;2;13;;;6;4;1;;1;;;1;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1993;32;2;20;16,90;16,70;200;6;160;6;;;;;;;2;2;0;27;758;751;1;1;0;0;17,20;16,70;BJÖR;;2;19;;8;11;;;;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1993;32;2;20;16,90;16,70;200;6;160;6;;;;;;;2;2;0;27;758;751;1;1;0;0;17,20;16,70;BRAX;;2;1;;;;;;;;;1;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1993;32;2;20;16,90;16,70;200;6;160;6;;;;;;;2;2;0;27;758;751;1;1;0;0;17,20;16,70;GÖS;;2;1;;;;;;;;;1;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1993;32;2;20;16,90;16,70;200;6;160;6;;;;;;;2;2;0;27;758;751;1;1;0;0;17,20;16,70;MÖRT;;2;155;;;122;31;2;;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1993;32;3;16;16,70;16,50;150;7;180;4;;;;;;;2;2;0;25;751;752;1;1;0;0;16,80;16,60;ABBO;;2;6;;;5;;;;;;;;;1;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1993;32;3;16;16,70;16,50;150;7;180;4;;;;;;;2;2;0;25;751;752;1;1;0;0;16,80;16,60;BJÖR;;2;7;;7;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1993;32;3;16;16,70;16,50;150;7;180;4;;;;;;;2;2;0;25;751;752;1;1;0;0;16,80;16,60;GÖS;;2;1;;;;;;;;;;1;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1993;32;3;16;16,70;16,50;150;7;180;4;;;;;;;2;2;0;25;751;752;1;1;0;0;16,80;16,60;MÖRT;;2;34;;;26;7;;;1;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1993;32;3;16;16,70;16,50;150;7;180;4;;;;;;;2;2;0;25;751;752;1;1;0;0;16,80;16,60;STRÖ;;2;12;;;;;11;1;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1994;31;2;-18;22,70;23,70;80;3;340;5;;;;;;;2;2;0;29;766;765;1;1;0;0;22,80;23,40;ABBO;;2;36;;4;5;4;3;;;2;3;2;4;6;1;2;;;;;;;;;;;;;;
FM09V;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1994;31;2;-18;22,70;23,70;80;3;340;5;;;;;;;2;2;0;29;766;765;1;1;0;0;22,80;23,40;BJÖR;;2;10;;4;4;1;1;;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1994;31;2;-18;22,70;23,70;80;3;340;5;;;;;;;2;2;0;29;766;765;1;1;0;0;22,80;23,40;GÖS;;2;4;;;;;;2;;;2;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1994;31;2;-18;22,70;23,70;80;3;340;5;;;;;;;2;2;0;29;766;765;1;1;0;0;22,80;23,40;LÖJA;;2;1;;;1;;;;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1994;31;2;-18;22,70;23,70;80;3;340;5;;;;;;;2;2;0;29;766;765;1;1;0;0;22,80;23,40;MÖRT;;2;25;;;11;9;5;;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1994;31;3;-18;23,80;23,70;20;4;130;2;;;;;;;2;2;0;28;765;765;1;1;0;0;23,70;23,80;ABBO;;2;14;;1;7;3;;1;;2;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1994;31;3;-18;23,80;23,70;20;4;130;2;;;;;;;2;2;0;28;765;765;1;1;0;0;23,70;23,80;BJÖR;;2;7;;4;3;;;;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1994;31;3;-18;23,80;23,70;20;4;130;2;;;;;;;2;2;0;28;765;765;1;1;0;0;23,70;23,80;GÖS;;2;2;;;;;;1;;1;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1994;31;3;-18;23,80;23,70;20;4;130;2;;;;;;;2;2;0;28;765;765;1;1;0;0;23,70;23,80;MÖRT;;2;18;;;7;5;6;;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1994;31;4;-18;23,00;23,30;130;2;250;2;;;;;;;2;2;0;28;765;767;1;1;0;0;23,90;22,40;ABBO;;2;22;;2;8;7;;;;1;1;2;;1;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1994;31;4;-18;23,00;23,30;130;2;250;2;;;;;;;2;2;0;28;765;767;1;1;0;0;23,90;22,40;BJÖR;;2;10;;9;1;;;;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1994;31;4;-18;23,00;23,30;130;2;250;2;;;;;;;2;2;0;28;765;767;1;1;0;0;23,90;22,40;BRAX;;2;1;;;;;;;;;1;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1994;31;4;-18;23,00;23,30;130;2;250;2;;;;;;;2;2;0;28;765;767;1;1;0;0;23,90;22,40;GÖS;;2;1;;;;;;;;1;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1994;31;4;-18;23,00;23,30;130;2;250;2;;;;;;;2;2;0;28;765;767;1;1;0;0;23,90;22,40;MÖRT;;2;14;;1;6;7;;;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1994;31;5;-16;23,00;23,40;20;5;220;3;;;;;;;2;2;0;25;767;765;1;1;0;0;23,90;23,60;ABBO;;2;8;;;1;5;1;;1;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1994;31;5;-16;23,00;23,40;20;5;220;3;;;;;;;2;2;0;25;767;765;1;1;0;0;23,90;23,60;BJÖR;;2;8;;2;6;;;;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1994;31;5;-16;23,00;23,40;20;5;220;3;;;;;;;2;2;0;25;767;765;1;1;0;0;23,90;23,60;GÖS;;2;1;;;;;;;1;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1994;31;5;-16;23,00;23,40;20;5;220;3;;;;;;;2;2;0;25;767;765;1;1;0;0;23,90;23,60;MÖRT;;2;13;;;5;5;2;;;1;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1994;32;2;-12;21,60;21,20;330;4;190;2;;;;;;;2;2;0;19;767;761;1;1;0;0;21,30;21,20;ABBO;;2;10;;1;4;3;1;1;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1994;32;2;-12;21,60;21,20;330;4;190;2;;;;;;;2;2;0;19;767;761;1;1;0;0;21,30;21,20;BJÖR;;2;10;;6;3;;;;;;;;;1;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1994;32;2;-12;21,60;21,20;330;4;190;2;;;;;;;2;2;0;19;767;761;1;1;0;0;21,30;21,20;GÖS;;2;1;;;;;;;1;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1994;32;2;-12;21,60;21,20;330;4;190;2;;;;;;;2;2;0;19;767;761;1;1;0;0;21,30;21,20;MÖRT;;2;57;;;34;16;6;1;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1994;32;3;-12;21,40;20,20;90;5;360;8;;;;;;;2;2;0;19;761;761;1;1;0;0;21,40;20,20;ABBO;;2;11;;2;4;2;;;1;;1;;1;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1994;32;3;-12;21,40;20,20;90;5;360;8;;;;;;;2;2;0;19;761;761;1;1;0;0;21,40;20,20;BJÖR;;2;10;;8;1;1;;;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1994;32;3;-12;21,40;20,20;90;5;360;8;;;;;;;2;2;0;19;761;761;1;1;0;0;21,40;20,20;GÖS;;2;1;;;;;1;;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1994;32;3;-12;21,40;20,20;90;5;360;8;;;;;;;2;2;0;19;761;761;1;1;0;0;21,40;20,20;MÖRT;;2;55;;;36;17;2;;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1995;31;2;-10;20,80;20,30;350;5;350;3;;;;;;;3;3;0;28;771;770;1;1;;0;20,80;20,10;ABBO;;2;28;;;12;4;5;4;;2;;;1;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1995;31;2;-10;20,80;20,30;350;5;350;3;;;;;;;3;3;0;28;771;770;1;1;;0;20,80;20,10;BJÖR;;2;9;;1;5;3;;;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1995;31;2;-10;20,80;20,30;350;5;350;3;;;;;;;3;3;0;28;771;770;1;1;;0;20,80;20,10;BRAX;;2;1;;;;;;1;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1995;31;2;-10;20,80;20,30;350;5;350;3;;;;;;;3;3;0;28;771;770;1;1;;0;20,80;20,10;GERS;;2;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1995;31;2;-10;20,80;20,30;350;5;350;3;;;;;;;3;3;0;28;771;770;1;1;;0;20,80;20,10;GÖS;;2;3;;;;;;;1;2;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1995;31;2;-10;20,80;20,30;350;5;350;3;;;;;;;3;3;0;28;771;770;1;1;;0;20,80;20,10;MÖRT;;2;19;;;6;8;5;;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1995;31;3;-10;21,60;21,70;30;3;20;1;;;;;;;3;3;0;28;771;770;1;1;;0;20,20;21,30;ABBO;;2;12;;;3;2;4;;;1;;1;;1;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1995;31;3;-10;21,60;21,70;30;3;20;1;;;;;;;3;3;0;28;771;770;1;1;;0;20,20;21,30;BJÖR;;2;10;;4;5;;1;;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1995;31;3;-10;21,60;21,70;30;3;20;1;;;;;;;3;3;0;28;771;770;1;1;;0;20,20;21,30;BRAX;;2;2;;;;;;;;;1;;;;;;1;;;;;;;;;;;;;
FM09V;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1995;31;3;-10;21,60;21,70;30;3;20;1;;;;;;;3;3;0;28;771;770;1;1;;0;20,20;21,30;GÄDD;;2;1;;;;;;;;;;;;;;;1;;;;;;;;;;;;;
FM09V;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1995;31;3;-10;21,60;21,70;30;3;20;1;;;;;;;3;3;0;28;771;770;1;1;;0;20,20;21,30;MÖRT;;2;14;;1;9;2;1;1;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1995;31;4;-10;21,70;22,20;90;6;180;4;;;;;;;3;3;0;28;771;769;1;1;;0;21,30;20,70;ABBO;;2;11;;;5;;1;1;1;1;1;1;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1995;31;4;-10;21,70;22,20;90;6;180;4;;;;;;;3;3;0;28;771;769;1;1;;0;21,30;20,70;BJÖR;;2;10;;2;4;2;1;;;1;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1995;31;4;-10;21,70;22,20;90;6;180;4;;;;;;;3;3;0;28;771;769;1;1;;0;21,30;20,70;GERS;;2;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1995;31;4;-10;21,70;22,20;90;6;180;4;;;;;;;3;3;0;28;771;769;1;1;;0;21,30;20,70;GÖS;;2;1;;;;;;;;1;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1995;31;4;-10;21,70;22,20;90;6;180;4;;;;;;;3;3;0;28;771;769;1;1;;0;21,30;20,70;MÖRT;;2;19;;;9;4;4;1;;1;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1995;32;4;0;19,90;19,90;80;4;350;8;;;;;;;3;3;0;21;763;766;1;2;;0;18,50;19,80;ABBO;;2;9;;;2;1;2;2;;1;1;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1995;32;4;0;19,90;19,90;80;4;350;8;;;;;;;3;3;0;21;763;766;1;2;;0;18,50;19,80;BJÖR;;2;5;;;3;1;;1;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1995;32;4;0;19,90;19,90;80;4;350;8;;;;;;;3;3;0;21;763;766;1;2;;0;18,50;19,80;BRAX;;2;2;;;;;1;;;;;1;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1995;32;4;0;19,90;19,90;80;4;350;8;;;;;;;3;3;0;21;763;766;1;2;;0;18,50;19,80;MÖRT;;2;64;;1;29;27;7;;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1995;32;5;2;19,90;20,00;10;7;350;8;;;;;;;3;3;0;21;766;768;1;1;;0;19,80;19,90;ABBO;;2;12;;;2;3;4;3;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1995;32;5;2;19,90;20,00;10;7;350;8;;;;;;;3;3;0;21;766;768;1;1;;0;19,80;19,90;BJÖR;;2;6;;1;3;2;;;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1995;32;5;2;19,90;20,00;10;7;350;8;;;;;;;3;3;0;21;766;768;1;1;;0;19,80;19,90;GERS;;2;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1995;32;5;2;19,90;20,00;10;7;350;8;;;;;;;3;3;0;21;766;768;1;1;;0;19,80;19,90;GÖS;;2;1;;;;;;;;;;1;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1995;32;5;2;19,90;20,00;10;7;350;8;;;;;;;3;3;0;21;766;768;1;1;;0;19,80;19,90;MÖRT;;2;32;;;13;13;6;;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1995;33;2;-7;20,70;19,50;135;8;90;7;;;;;;;3;3;0;22;763;760;1;1;;0;20,30;19,80;ABBO;;2;23;;;8;8;3;1;3;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1995;33;2;-7;20,70;19,50;135;8;90;7;;;;;;;3;3;0;22;763;760;1;1;;0;20,30;19,80;BJÖR;;2;26;;5;15;6;;;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1995;33;2;-7;20,70;19,50;135;8;90;7;;;;;;;3;3;0;22;763;760;1;1;;0;20,30;19,80;BRAX;;2;4;;;;;1;1;;1;;;;1;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1995;33;2;-7;20,70;19,50;135;8;90;7;;;;;;;3;3;0;22;763;760;1;1;;0;20,30;19,80;GÄDD;;2;1;;;;;;;;;;;;;;;;;;;;;;;;;1;;;
FM09V;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1995;33;2;-7;20,70;19,50;135;8;90;7;;;;;;;3;3;0;22;763;760;1;1;;0;20,30;19,80;GÖS;;2;1;;;;;;;1;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1995;33;2;-7;20,70;19,50;135;8;90;7;;;;;;;3;3;0;22;763;760;1;1;;0;20,30;19,80;MÖRT;;2;151;;;76;55;18;2;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1996;32;3;-3;19,00;19,60;20;2;93;3;;;;;;;3;3;0;37;770;773;1;1;;0;18,00;19,00;ABBO;;2;20;;1;7;5;5;2;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1996;32;3;-3;19,00;19,60;20;2;93;3;;;;;;;3;3;0;37;770;773;1;1;;0;18,00;19,00;BJÖR;;2;19;;6;8;5;;;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1996;32;3;-3;19,00;19,60;20;2;93;3;;;;;;;3;3;0;37;770;773;1;1;;0;18,00;19,00;GERS;;2;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1996;32;3;-3;19,00;19,60;20;2;93;3;;;;;;;3;3;0;37;770;773;1;1;;0;18,00;19,00;GÖS;;2;9;;;;;3;3;;;;1;;1;;1;;;;;;;;;;;;;;
FM09V;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1996;32;3;-3;19,00;19,60;20;2;93;3;;;;;;;3;3;0;37;770;773;1;1;;0;18,00;19,00;MÖRT;;2;97;;;61;34;1;1;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1996;32;4;-3;21,00;19,60;114;5;113;6;;;;;;;3;2;0;29;773;773;1;1;;0;20,70;19,40;ABBO;;2;17;;1;6;7;3;;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1996;32;4;-3;21,00;19,60;114;5;113;6;;;;;;;3;2;0;29;773;773;1;1;;0;20,70;19,40;BJÖR;;2;18;;5;7;6;;;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1996;32;4;-3;21,00;19,60;114;5;113;6;;;;;;;3;2;0;29;773;773;1;1;;0;20,70;19,40;BRAX;;2;3;;1;;;;1;;;1;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1996;32;4;-3;21,00;19,60;114;5;113;6;;;;;;;3;2;0;29;773;773;1;1;;0;20,70;19,40;GERS;;2;1;;1;;;;;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1996;32;4;-3;21,00;19,60;114;5;113;6;;;;;;;3;2;0;29;773;773;1;1;;0;20,70;19,40;GÖS;;2;8;;;;;;4;;1;1;1;;;;;1;;;;;;;;;;;;;
FM09V;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1996;32;4;-3;21,00;19,60;114;5;113;6;;;;;;;3;2;0;29;773;773;1;1;;0;20,70;19,40;MÖRT;;2;68;;;41;24;3;;;;;;;;;;;;;;;;;;;;;;;
FM09V;FM;Forsmark;1;Syd Biotestsjön;33;Igelgrund;60 24,44;18 10,55;09;1996;32;5;-8;20,50;19,00;114;7;0;0;;;;;;;3;3;0;26;773;773;1;1;;0;20,00;17,80;ABBO;;2;16;;1;11;2;;1;;;;;;1;;;;;;;;;;;;;;;;
